id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
203321,tt1808339,0.074251,0,0,Not Another Happy Ending,Karen Gillan|Stanley Weber|Iain De Caestecker|Henry Ian Cusick|Kate Dickie,,John McKay,Sometimes love needs a re-write.,writer's block|writer|publisher,"When a struggling publisher discovers his only successful author is blocked he knows he has to unblock her or he's finished. With her newfound success, she's become too damn happy and she can't write when she's happy.The only trouble is, the worse he makes her feel, the more he realises he's in love with her.",102,Romance|Comedy|Drama,Synchronicity Films|British Film Company,10/11/13,20,6,2013,0,0
229138,tt1770672,0.072669,0,0,Djinn,Khalid Laith|Aiysha Hart|Razane Jammal,http://www.djinnmovie.ae/,Tobe Hooper,Evil wants an heir.,,"Desperate to put the traumatic loss of their infant child behind them, newlywed couple Khalid and Salama return to their home in the United Arab Emirates. Unknown to the couple, their new luxury apartment block, Al Hamra, was built on the site of an old abandoned fishing village of the same name. Legend has it the village was abandoned after manevolant beings haunted its inhabitants. Unsettled by her new surroundings and the eerie hallways of Al Hamra, Khalid worries his wife is failing to battle her personal demons â€“ but could it be something far more sinister?",85,Horror,Imagenation Abu Dhabi FZ|FilmWorks,10/31/13,13,4.2,2013,0,0
159140,tt2194326,0.194285,0,0,History of the Eagles,Don Henley|Glenn Frey|Timothy B. Schmit|Joe Walsh|David Geffen,http://www.historyoftheeagles.com,Alison Ellwood,The Story Of An American Band,woman director,"Alison Ellwoodâ€™s intimate, meticulously crafted patchwork of rare archival material, concert footage, and unseen home movies explores the evolution and enduring popularity of one of Americaâ€™s truly defining bands.",186,Documentary|Music,Jigsaw Productions,1/19/13,10,7.5,2013,0,0
97732,tt1954811,0.064635,0,0,See Girl Run,Robin Tunney|Adam Scott|Jeremy Strong|William Sadler|Josh Hamilton,,Nate Meyer,,,"What happens when a 30-something woman allows life's ""what ifs"" to overwhelm her appreciation for what life actually is. Disregarding her current obligations, she digs into her romantic past in hopes of invigorating her present.",90,Romance,,4/26/13,11,3.9,2013,0,0
191718,tt2811878,0.064476,0,0,Les rencontres d'aprÃ¨s minuit,Kate Moran|Niels Schneider|Nicolas Maury|Eric Cantona|Fabienne Babe,,Yann Gonzalez,,eroticism,"Around midnight, a young couple and their transvestite maid prepare for an orgy. Their guests will be The Slut, The Star, The Stud and The Teen.",92,Romance|Drama|Comedy,Angoa-Agicoa|Procirep|Centre National de la CinÃ©matographie (CNC)|RÃ©gion des Pays-de-la-Loire|Sedna Films,5/13/13,12,5.8,2013,0,0
121573,tt1727523,0.064187,0,0,My Amityville Horror,Daniel Lutz|Susan Bartell|Laura DiDio|Marvin Scott,http://www.amityvillemovie.com,Eric Walter,I just wanted somebody to believe me.,,"For the first time in 35 years, Daniel Lutz recounts his version of the infamous Amityville haunting that terrified his family in 1975. George and Kathleen Lutz's story went on to inspire a best-selling novel and the subsequent films have continued to fascinate audiences today. This documentary reveals the horror behind growing up as part of a world famous haunting and while Daniel's facts may be other's fiction, the psychological scars he carries are indisputable. Documentary filmmaker, Eric Walter, has combined years of independent research into the Amityville case along with the perspectives of past investigative reporters and eyewitnesses, giving way to the most personal testimony of the subject to date.",88,Documentary|Horror,Lost Witness Pictures|Film Regions International,3/14/13,18,6.2,2013,0,0
159012,tt2504022,0.080336,0,0,Narco Cultura,,http://narcoculture.com/,Shaul Schwarz,The Hits Just Keep on Coming,,"To a growing number of Mexicans and Latinos in the Americas, narco-traffickers have become iconic outlaws and the new models of fame and success. They represent a pathway out of the ghetto, nurturing a new American dream fueled by the war on drugs. Narco Cultura looks at this explosive phenomenon from within, exposing cycles of addiction to money, drugs, and violence that are rapidly gaining strength on both sides of the U.S.-Mexico border",103,Documentary,Parts and Labor|K5 International|Cinedigm|Ocean Size Pictures,11/22/13,19,7.3,2013,0,0
206284,tt2349460,0.31727,0,0,Grace Unplugged,AJ Michalka|James Denton|Kevin Pollak|Shawnee Smith|Michael Welch,http://www.graceunplugged.com/,Brad J. Silverman,Would you give up what you need... to get everything you want?,christian,"A talented young singer and aspiring songwriterâ€™s Christian faith and family ties are tested when she defies her worship-pastor father and pursues pop-music stardom in GRACE UNPLUGGED, a moving and inspiring new film that explores the true meaning of success.",102,Drama|Music,Coram Deo Studios|Birchwood Pictures,10/4/13,22,6.1,2013,0,0
213121,tt2446040,0.028875,0,0,Toy Story of Terror!,Tom Hanks|Tim Allen|Kristen Schaal|Carl Weathers|Wallace Shawn,,Angus MacLane,One toy gets left behind!,halloween|pixar animated short|toys,"What starts out as a fun road trip for the Toy Story gang takes an unexpected turn for the worse when the trip detours to a roadside motel. After one of the toys goes missing, the others find themselves caught up in a mysterious sequence of events that must be solved before they all suffer the same fate in this Toy Story of Terror.",22,Animation|Comedy|Family,Pixar Animation Studios,10/15/13,167,7.3,2013,0,0
167502,tt1817287,0.097682,0,0,Is the Man Who Is Tall Happy?,Michel Gondry|Noam Chomsky,,Michel Gondry,An Animated Conversation with Noam Chomsky,,"A series of interviews featuring linguist, philosopher and activist Noam Chomsky done in hand-drawn animation.",88,Documentary|Animation,,11/22/13,26,7.1,2013,0,0
238185,tt3397430,0.048587,0,0,Russell Brand: Messiah Complex,Russell Brand,http://www.russellbrand.com/2013/11/messiah-complex-dvd-now-on-sale/#disqus_thread,,,cult of personality|celebrity worship,"Recorded live at Hammersmith Apollo, Russell questions the values of heroes and leaders. â€˜Messiah Complexâ€™ is a disorder where sufferers think they might be the messiah. Did Jesus have it? What about Che Guevara, Gandhi, Malcolm X and Hitler? All these men have shaped our lives and influenced the way we think. Their images are used to represent ideas that often do not relate to them at all. Would Gandhi be into Apple? Would Che Guevara endorse Madonna? Would Jesus be into Christianity? He concludes itâ€™s all a load of rubbish and encourages the audience to stop voting, ignore advertising, look to the transcendent within themselves and others...and kick over some bins on their way home. Plus thereâ€™s sex. Obviously.",99,Comedy,,11/25/13,12,6.8,2013,0,0
142115,tt2186781,0.042197,0,0,Five Dances,Ryan Steele|Reed Luplau|Catherine Miller|Kimiye Corwin|Luke Murphy,,Alan Brown,,musical,"FIVE DANCES, written and directed by Alan Brown, is a creatively adventurous narrative feature film set in the New York 'downtown' modern dance world.  The story follows the rocky emotional journey of an 18-year old dancer (the amazing Ryan Steele) with talent to burn, who must choose between his responsibility to his broken family in the Midwest, and forging a life and career for himself.  The film features five of New York's most gifted dancers acting on film for the very first time, and performing the choreography of internationally acclaimed choreographer Jonah Bokaer.",83,Drama|Romance,Perry Street Pictures,6/19/13,15,6.4,2013,0,0
173495,tt2708946,0.042047,0,0,Unhung Hero,Jonah Falcon|Dan Savage|Brian Spitz|Annie Sprinkle|James Tracy,http://unhunghero.launchrock.com/,Brian Spitz,A handful is all you need.,,"When Patrick Moote's girlfriend rejects his marriage proposal at a UCLA basketball game on the jumbotron, it unfortunately goes viral and hits TV networks worldwide. Days after the heartbreaking debacle, she privately reveals why she canâ€™t be with him forever: Patrickâ€™s small penis size. ""Unhung Hero"" follows the real life journey of Patrick as he boldly sets out to expose this extremely personal chapter of his life confronting ex-girlfriends, doctors, anthropologists and even adult film stars. From Witch-Doctors in Papua New Guinea to sex museums in Korea, Patrick has a lot of turf to cover on his globe trotting adventure to finally answer the age old question: Does size matter?",84,Documentary|Comedy,greenskyFILMS,3/8/13,15,5.3,2013,0,0
158743,tt2007360,0.041774,0,0,Computer Chess,Patrick Riester|Myles Paige|James Curry|Robin Schwartz|Gerald Peary,http://www.computerchessmovie.com/,Andrew Bujalski,,chess|hotel|nerd|computer|chess tournament,"Set over the course of a weekend tournament for chess software programmers thirty-some years ago, COMPUTER CHESS transports viewers to a nostalgic moment when the contest between technology and the human spirit seemed a little more up for grabs. We get to know the eccentric geniuses possessed with the vision to teach a metal box to defeat man, literally, at his own game, laying the groundwork for artificial intelligence as we know it and will come to know it in the future.",91,Comedy,Computer Chess,7/17/13,18,6.1,2013,0,0
174678,tt2507280,0.041543,0,0,Mr. Jones,Jon Foster|Rachel O'Meara|Mark Steger|Jessica Dowdeswell|Faran Tahir,,Karl Mueller,,,"Scott (Jon Foster) is a filmmaker in need of inspiration. He and his girlfriend Penny (Sarah Jones) move into a desolate house hoping to make a breakthrough. Then they discover their neighbor, the elusive Mr. Jones. Famous for his haunting sculptures, Mr. Jones has remained a mystery to the world. Scott and Penny, convinced that they have found the perfect film subject, sneak into his workshop and realize that their curiosity may have chilling consequences. Who is Mr. Jones?",90,Horror|Thriller|Drama,,5/2/13,10,5,2013,0,0
201550,tt2708254,0.040535,0,0,Life of a King,Cuba Gooding Jr.|Dennis Haysbert|LisaGay Hamilton|Paula Jai Parker|Richard T. Jones,http://www.lifeofakingmovie.com/,Jake Goldberger,,,"Life of a King is the true story of one man's mission to give inner city kids of Washington DC something he never had - a future. After being incarcerated for eighteen years, Eugene Brown established the Big Chair Chess Club to get kids off the streets and working towards lives they never believed they were capable of. This is his inspirational story.",101,Drama,,6/22/13,19,6.2,2013,0,0
224087,tt2215457,0.035299,0,0,Run,Eric Roberts|William Moseley|Adrian Pasdar|Kelsey Asbille|Craig Henningsen,,Simone Bartesaghi,,parkour,"RUN is a fast-paced, action/thriller, which centers on a street smart, 17-year-old named Daniel who practices Parkour and is both hero and thief.",106,Action|Drama,Spinning Owls Productions|224 Entertainment,10/10/13,17,5.5,2013,0,0
172785,tt2040367,0.162202,0,0,Gus,Radha Mitchell|Michelle Monaghan|Jon Dore|Michael Weston|Mimi Kennedy,,Jessie McCormack,,baby|father|friends|pregnancy|husband,"Lizzie's best friend, Andie, becomes pregnant and offers to give the baby to her. Lizzie's husband, Peter, reluctantly goes along with being the child's father, and Andie moves into the guest room for the remainder of the pregnancy.",87,Comedy|Drama,FilmColony|Unique New York Productions,12/6/13,12,4.4,2013,0,0
187628,tt2429292,0.02115,0,0,KÃ¤nn ingen sorg,Adam Lundgren|Josefin NeldÃ©n|Disa Ã–strand|Jonathan Andersson|Tomas von BrÃ¶mssen,https://www.facebook.com/KannIngenSorg,MÃ¥ns MÃ¥rlind|BjÃ¶rn Stein,,,"PÃ¥l dreams about becoming successful with his music, but he has one major obstacle: himself. He's a diamond in the rough, and the only things greater than his musical talent are his obsessions, which constantly get him into trouble. We follow PÃ¥l on an emotional journey one summer in Gothenburg where he is thrown between passion and deceit; love, reconciliation and deliverance.",119,Drama|Music|Romance,,7/19/13,11,6.2,2013,0,0
216790,tt3172520,0.01993,0,0,Sacro GRA,Roberto Giuliani|Franceso De Santis,,Gianfranco Rosi,Tales from Rome's Ring Road,society|environment|everyday life,"After the India of Varanasiâ€™s boatmen, the American desert of the dropouts, and the Mexico of the killers of drugtrade, Gianfranco Rosi has decided to tell the tale of a part of his own country, roaming and filming for over two years in a minivan on Romeâ€™s giant ring roadâ€”the Grande Raccordo Anulare, or GRAâ€”to discover the invisible worlds and possible futures harbored in this area of constant turmoil. Elusive characters and fleeting apparitions emerge from the background of the winding zone: a nobleman from the Piemonte region and his college student daughter sharing a one-room efficiency in a modern apartment building along the GRA.",93,Documentary,Rai Cinema|La Femme Endormie,9/19/13,10,4.6,2013,0,0
184149,tt2204371,0.019755,0,0,Somm,,,Jason Wise,How much do you know about wine?,competition|exam|wine|documentary|culinary arts,"Somm takes the viewer on a humorous, emotional and illuminating look into the mysterious world of the Court of Master Sommeliers and their massively intimidating Master Sommelier Exam.",93,Documentary,,6/21/13,20,7,2013,0,0
182127,tt2495118,0.08041,0,37884,Yip Man: The Final Fight,Anthony Wong|Anita Yuen|Gillian Chung|Jordan Chan|Eric Tsang,,Herman Yau,,biography,"In postwar Hong Kong, legendary Wing Chun grandmaster Ip Man is reluctantly called into action once more, when what begin as simple challenges from rival kung fu styles soon draw him into the dark and dangerous underworld of the Triads. Now, to defend life and honor, he has no choice but to fight one last time...",100,Action|Drama,Emperor Motion Pictures,3/22/13,110,6,2013,0,35460.6875352182
225564,tt2319018,0.016326,1400000,0,100% Cachemire,ValÃ©rie Lemercier|Gilles Lellouche|Marina FoÃ¯s|Nanou Garcia|Brigitte RoÃ¼an,,ValÃ©rie Lemercier,,woman director,"The story of Aleksandra and Cyrille, a prominent, trendy, and very well-off Parisian couple, whose life is not quite the same after seven-year-old AlekseÃ¯ from Russia suddenly pops up in their 100% cashmere, childless home. Aleksandra soon realises that this little boy they have adopted is not quite what she had been hoping for...",98,Comedy,Rectangle Productions.|Scope Pictures,12/11/13,33,5,2013,1310446.69383659,0
158752,tt2187884,0.015951,650,0,Escape from Tomorrow,Roy Abramsohn|Elena Schuber|Katelynn Rodriguez|Danielle Safady|Alison Lees-Taylor,,Randy Moore,Bad things happen everywhere.,,"In a world of fake castles and anthropomorphic rodents, an epic battle begins when an unemployed father's sanity is challenged by a chance encounter with two underage girls on holiday.",90,Horror|Fantasy,Mankurt Media,10/11/13,50,4.1,2013,608.421679281276,0
